rev_id,comment,year,logged_in,ns,sample,split,attack
72582246,`  {{unblock|reason Your user name or IP address has been blocked from editing. You were blocked by Pilotguy for the following reason (see our blocking policy): Autoblocked because your IP address has been recently used by ``P.S. FUCK YOU YOU MOTHERFUCKING ASSHOLE!!!``. The reason given for P.S. FUCK YOU YOU MOTHERFUCKING ASSHOLE!!!'s block Your IP address is 207.200.116.72.`,2006,True,user,random,train,True
183118546,MODERATORS ARE SOME OF THE MOST INGORANT AND SELF SERVING JERKS YOU WILL FIND ON THE NET,2008,False,user,blocked,train,True
577319031,What the fuck did you just fucking say about me you little bitch?,2013,True,user,blocked,train,True
124354101,hey ill vadalize wat i want so shut up u nobody loser. get a life ur nineteen and u fricken sit on wikipedia allday c'mon u loser! wow atleast u could sit on a porch all day. faag,2007,True,user,blocked,train,True
200461147,"::Bullshit. Go to hell, you fucking vandal.",2008,False,article,blocked,train,True
283831753,Go F yourself you cottonheadednittymuggins.,2009,False,user,blocked,train,True
343034988,You're effing killing me!  You're breaking my heart you died-in-the-wool little fascist!,2010,False,user,blocked,train,True
454277116,This page has been completely ruined.  It has been HALF changed for some reason by some idiot.  It is also now completely out of date as a lot of these singles have recharted many times since.  This page should be taken off now.  If this hadn't have been messed around with in the beginning I would have kept this current & also would have added a comprehensive list of most weeks on albums chart which has taken me years to collect the information & am now keeping to myself rather than sharing it with you wiki beaurocrats!,2011,True,article,blocked,train,True
183745583,"Do it then you coward, block me what i can come back as someone else, what are you ignorant. its not about a painting now, its about a fat guy sitting in front of his PC with nothing to do shhh that could be you.",2008,True,user,blocked,train,True
48226882,"hope you ROT IN HELL YOU MOTHER FUCKING IDIOT! PERISH IN THE FLAMING BOWELS OF HELL! I HOP THAT YOU DIE ALONE, AND SAD you FUCKER! I NEED YOU TO PERISH! END UR LIFE RIGHT NOW",2006,True,user,blocked,train,True
68958497,Fucking Faggot  This guy is a total fucking faggot,2006,False,user,blocked,train,True
99925776,Thanks Junior but uneducated children don't have much to teach me.,2007,False,user,blocked,train,True
17956059,"*dongs State the location and time, if it is close enough (note must be in international waters) I will dispatch you before the halfwit below. *dongs As the coward has deleted my honorable challenge, restate it here: Your insipid attempts to delete the l0de radio hour page disgust me, you miserable shell of a half-man. Consider yourself formally challenged to an honorable duel in international waters, which I have no doubt you will slink away from like the cowardly reptile you are. Without true conviction behind your statements, you do not even deserve to have a tongue, and I yearn for the days of old where speakers of untruth faced searing-tong glossectomy and abacination. Your furtive and manaical attempts to discredit those voting to keep exposes you as little more than a drooling ocd-riddled schizophrenic and I heartily encourage you to wash your hands and pick viciously at your many pustules and then wash your hands again until the vicious cycle exposes bare skull. The stove is on. DONGS.  *dongs Response from coward begins: Fine, I accept.  As challenged party, I have choice of weapons and conditions.  I chose pistols, and we will fight at a distance of 15 cm.  The fight will tak place in three weeks time 205m off the east coast of Newfoundland.  Acceptable?  30 June 2005 14:02 (UTC) Response from coward ends. *dongs As you are ignorant of even the most rudimentary conventions of honorable duelling it is my duty to inform you that it is the challenger, not the challenged who determines distance, as stated in rule #16 of the Codo Duello. You must also elaborate on the pistols to be used, otherwise I will assume any caliber semi-automatic is permissable. As you have chosen the grounds, you are also responsible for providing the boat on which the pistol duel will take place. If you are unable to find a boat with a large enough deck to accomodate an honorable duel (at least twenty paces of unobstructed space in a corridor ten feet wide) another option is that two smaller boats may be used, in calm seas. Inflatable rafts and non-motorized dingheys are not acceptable. I must commend you on selecting a cowardly weapon which greatly complicates the relatively straightforward process of an at-seas duel, you perfidious poltroon. Should you miraculously acquire vertabrae between now and the chosen date, I will gladly agree to a change in weapons, especially to epees. The time is acceptable to me. Please note that duels cannot take place within the jurisdiction of Canada, and therefore must take place at least 200 nautical miles (not standard miles) from the continental margin, to avoid breaking laws which expressly forbid dueling.   I await the duel eagerly. Please offer my advance condolences to your family members.  \ \EDIT: EPEE, MORE LIKE E-PEEN AM I RITE GENTLEMENS",2005,False,user,blocked,train,True
206624637,". the real vandals are mikka and jaysweet, both of them have been using the rules of wikipedia in bad faith to crush viewpoints they do not agree with. you should look into their activities surrounding cannabis culture and how they love to push information they dont agree with into the memory hole. my conduct on his talk page was inappropriate, it was a mistake, but it was made because i am EXTREMELY frustrated at the fact that a person who has openly displayed their bias against a certain subject is trying to use the rules of wikipedia in a way intended to destroy the article on said subject. THIS IS MERELY A MORE SUBTLE FORM OF VANDALISM. one that, in my opinion, is far more damaging than some silly words on a users talk page  }}",2008,False,user,blocked,train,True
383504426,"And you're being reported. You think that you are the hot shot that runs everything around here. News flash: you're not untouchable. You're just someone who can abuse power just like everyone else on wikipedia. Young buck can't afford to varify his acount. Does that mean it's illegitimate? NO. VERIFIED PRODUCERS, have tweeted with that acount, hence confirming it's valid. So just shut your mouth, and stop reverting that page or be reported, to hell I care.",2010,True,user,blocked,train,True
72705070,"Next time read my edit before you go reverting it, dipshit.",2006,False,user,blocked,train,True
229333687,come on dont u have the balls to block me,2008,False,user,blocked,train,True
93964520,"I FUCKING hate you, ecto.",2006,False,article,blocked,train,True
651967733,"` ::Clearly reading isn't a thing for you.  Your article says no such thing but hey, why let reality piss on your party right?  Your article here doesn't say what you claim.  It does NOT say the GOP admits to the ``Southern Strategy``.`",2015,False,article,blocked,train,True
